GPS_TIME (ms),LONG (deg),LAT (deg),ELEV (m),SPEED (m/s),SYSTEM_TIME (ms),ACCEL_Y (m/s^2),ACCEL_X (m/s^2),ACCEL_Z (m/s^2),PITCH_RATE (rad/s),ROLL_RATE (rad/s),YAW_RATE (rad/s),PITCH (rad),ROLL (rad),MATH_GRID_X,MATH_GRID_Y,MATH_GRID_Z,MATH_GRID_X_DELTA,MATH_GRID_Y_DELTA,MATH_GRID_X_SPEED,MATH_GRID_Y_SPEED,MATH_GRID_X_ACCEL,MATH_GRID_Y_ACCEL,MATH_DISTANCE_FROM_PREV,MATH_ELAPSED_DISTANCE,MATH_CALC_SPEED,MATH_GNSS_SPEED_LAG,MATH_RADIUS,MATH_RADIUS_DIFFERENTIAL
69036600,-81.85645426,41.39936403,240.8,12.00713332,1747595436581,-3.661460876,-7.194856167,9.129528999,0.1170960143,0.2324661091,0.7856560796,-0.22192568,0.08040962615,677955.13,-4737789.174,240,101.8887514,-36.55427182,-2.771961016,11.60506024,-8.014327079,-1.381432625,1.19315209,1099.239612,11.9315209,-0.07561242013,-21.38878553,0.003178493064
69036700,-81.85645807,41.39937463,240.8,12.0277111,1747595436664,-3.123700619,-6.885597706,9.429583549,0.1118805483,0.3424631059,1.099693537,-0.2388017233,0.06067513143,677954.7771,-4737788.029,240,101.535931,-35.40933311,-3.528203134,11.44938712,-8.077127005,-1.537804859,1.198067956,1100.43768,11.98067956,-0.04703153812,-21.42511392,-0.0003632838866
69036800,-81.8564633,41.39938463,240.8,11.89909999,1747595436775,-4.519255638,-6.86545229,9.398375511,-0.06589288265,-0.1728491783,0.2427043468,-0.2575681292,0.03084661768,677954.3498,-4737786.902,240,101.1085986,-34.28218561,-4.273324054,11.27147499,-8.244935808,-1.728715804,1.205435386,1101.643116,12.05435386,0.155253872,-21.30767254,0.001174413777
69036900,-81.85646922,41.39939447,240.8,12.12545555,1747595436889,-5.455297947,-6.746341705,9.844161034,0.01359536871,-0.2833859622,0.4365512133,-0.2790973503,-0.00528597664,677953.8542,-4737785.802,240,100.6130098,-33.18172493,-4.955888173,11.00460678,-8.364173407,-2.059417284,1.206905953,1102.850022,12.06905953,-0.05639601093,-20.98398433,0.003236882142
69037000,-81.85647607,41.39940412,240.8,12.20776666,1747595437011,-5.933606625,-8.240720749,9.691977501,0.1290701926,0.006328923162,0.1379870027,-0.3058211354,-0.03612958884,677953.2706,-4737784.733,240,100.0294245,-32.11314018,-5.83585373,10.68584755,-8.314684214,-2.566974309,1.21755709,1104.067579,12.1755709,-0.0321957605,-21.23169017,-0.002477058414
69037100,-81.85648397,41.39941352,240.8,12.56273332,1747595437094,-4.086011887,-7.099566936,10.25407314,-0.06873318553,0.05651419982,1.177830935,-0.324642584,-0.05246827662,677952.5964,-4737783.695,240,99.35520124,-31.07569005,-6.742232157,10.37450131,-8.262481976,-3.157143104,1.237287242,1105.304866,12.37287242,-0.1898609037,-21.64730666,-0.004156164902
69037200,-81.85649305,41.39942268,240.8,12.87654443,1747595437213,-6.330074787,-8.600304604,9.934288025,-0.08503361791,-0.3973946273,0.2295470089,-0.3466047479,-0.07565853012,677951.843,-4737782.685,240,98.60173942,-30.06566804,-7.534618204,10.10022011,-8.149970183,-3.698324015,1.260098876,1106.564965,12.60098876,-0.2755556751,-22.24005104,-0.005927443765
69037300,-81.85650372,41.39943128,240.8,13.08489443,1747595437294,-5.617145777,-9.378878117,10.43802071,0.005576532334,-0.03270184994,1.054422133,-0.3683202476,-0.08861842312,677951.0002,-4737781.713,240,97.75902991,-29.09271106,-8.427095119,9.729569815,-8.015154173,-4.326914898,1.287169223,1107.852134,12.87169223,-0.2132022007,-22.85978517,-0.006197341294
69037400,-81.85651438,41.39943988,240.8,13.29324443,1747595437374,-4.904216766,-10.15745163,10.94175339,0.09618668258,0.3319909275,1.879297256,-0.3900357473,-0.1015783161,677950.0638,-4737780.794,240,96.82262422,-28.17461031,-9.364056865,9.181007408,-7.705058254,-4.89089946,1.311397949,1109.163532,13.11397949,-0.1792649455,-23.77669592,-0.009169107551
69037500,-81.85652658,41.39944787,240.8,13.5093111,1747595437493,-6.529708862,-8.497927666,10.1035738,-0.06936775148,0.04614378139,0.1742019802,-0.4192200793,-0.1262188481,677949.0535,-4737779.926,240,95.8122625,-27.30617671,-10.10361718,8.68433604,-7.659477304,-5.671700511,1.332294159,1110.495826,13.32294159,-0.1863695123,-23.49470445,0.002819914741
69037600,-81.8565401,41.3994548,240.75,13.67393332,1747595437574,-6.130189896,-8.690802097,10.49927235,-0.08991132677,-0.04420820065,0.7144894674,-0.4347788212,-0.1362472015,677947.9769,-4737779.115,239.95,94.7357296,-26.4951939,-10.76532903,8.109828113,-7.461638684,-6.298522347,1.347819058,1111.843645,13.47819058,-0.195742744,-23.49507314,-0.000003686871865
69037700,-81.85655362,41.39946173,240.7,13.83855554,1747595437654,-5.730670929,-8.883676529,10.89497089,-0.1104549021,-0.1345601827,1.254776955,-0.4503375632,-0.1462755549,677946.8209,-4737778.375,239.9,93.57968006,-25.75537594,-11.56049538,7.398179574,-7.34063784,-6.998468566,1.372509069,1113.216154,13.72509069,-0.1134648515,-23.57914487,-0.0008407173269
69037800,-81.85656825,41.39946775,240.7,14.07519999,1747595437786,-5.994302273,-7.391921043,9.964857101,-0.05799403414,-0.01304379851,0.7231827974,-0.4719957793,-0.1770156959,677945.6053,-4737777.713,239.9,92.36413206,-25.09302389,-12.15547999,6.623520479,-7.050210351,-7.592720682,1.384293023,1114.600447,13.84293023,-0.2322697549,-23.55036269,0.0002878218269
69037900,-81.85658368,41.39947315,240.7,14.13178888,1747595437897,-7.160619736,-7.593979836,10.35779476,-0.055912029,-0.3667173684,0.3605605662,-0.4827138007,-0.2018203839,677944.3381,-4737777.122,239.9,91.09687044,-24.50220735,-12.67261615,5.908165453,-6.890976948,-8.140705121,1.398218936,1115.998666,13.98218936,-0.1495995213,-23.46280807,0.0008755461718
69038000,-81.85659945,41.39947765,240.7,14.40444443,1747595437987,-4.890517235,-6.029970169,7.618649006,0.2585266531,0.8214293718,0.8775786757,-0.4871564211,-0.2134321242,677943.0033,-4737776.629,239.9,89.76204749,-24.00924248,-13.34822952,4.929648712,-6.252852664,-8.316894265,1.422942963,1117.421609,14.22942963,-0.1750147985,-25.11991705,-0.01657108977
69038100,-81.85661607,41.39948137,240.6,14.59478888,1747595438098,-4.82544136,-5.559865952,10.74064159,0.1168985367,-0.3078708649,-1.624040246,-0.487996218,-0.2488934851,677941.6195,-4737776.214,239.8,88.37829123,-23.59374352,-13.83756266,4.154989626,-5.703204517,-8.298585901,1.444790916,1118.8664,14.44790916,-0.1468797164,-26.95621055,-0.01836293504
69038200,-81.85663363,41.3994839,240.6,14.90602776,1747595438185,-5.140288353,-3.950884223,10.09113932,0.006984375417,-0.3830423206,-0.8002901226,-0.4788843568,-0.2602117799,677940.1843,-4737775.886,239.8,86.94309938,-23.26608867,-14.35191851,3.276548469,-5.07131524,-8.022009802,1.47211866,1120.338519,14.7211866,-0.1848411646,-30.02762822,-0.03071417674
69038300,-81.8566512,41.39948643,240.6,15.21726665,1747595438272,-5.455135345,-2.341902494,9.441637039,-0.1029297858,-0.4582137764,0.02346000075,-0.4697724956,-0.2715300746,677938.7027,-4737775.643,239.8,85.46147648,-23.02331274,-14.81622893,2.427759329,-4.293721416,-7.46216915,1.501381547,1121.8399,15.01381547,-0.203451179,-34.74239863,-0.04714770408
69038400,-81.85666972,41.39948788,240.6,15.62367776,1747595438370,-1.893887162,-1.679739833,8.875902176,0.3356536031,-0.07457512617,-0.2452049106,-0.4387346318,-0.2780926116,677937.1518,-4737775.5,239.8,83.91062407,-22.88024173,-15.50852411,1.430710079,-3.261996726,-6.57216622,1.557437804,1123.397338,15.57437804,-0.04929972016,-44.14709544,-0.09404696805
69038500,-81.85668827,41.39948857,240.6,15.7780111,1747595438482,3.672841549,-0.4401161671,9.348374367,-0.03246028721,0.1924048364,0.8066784739,-0.4178082478,-0.2784570322,677935.5746,-4737775.415,239.8,82.33335879,-22.79536281,-15.77265279,0.8487891406,-2.666308631,-5.87269256,1.579547464,1124.976886,15.79547464,0.01746354068,-51.79111866,-0.07644023227
69038600,-81.85670903,41.3994878,240.3,15.82945554,1747595438604,2.037069321,-2.16202116,10.47882271,0.003547197673,0.0272262115,1.279227853,-0.3891494743,-0.2419026636,677933.9634,-4737775.391,239.5,80.72217383,-22.7716412,-16.11184963,0.2372161765,-1.941912282,-4.963236249,1.611359581,1126.588245,16.11359581,0.2841402687,-64.97523393,-0.1318411527
69038700,-81.85672818,41.39948772,240.3,16.21014443,1747595438688,3.995219469,0.2346681356,10.32154655,-0.118663542,-0.1893224567,-0.1399978995,-0.375044568,-0.2151488966,677932.3444,-4737775.405,239.5,79.10320402,-22.78498461,-16.18969808,-0.1334340964,-1.102727363,-3.990112649,1.619024795,1128.20727,16.19024795,-0.01989648378,-82.27487419,-0.1729964026
69038800,-81.85674778,41.3994875,240.3,16.23072221,1747595438799,4.94314146,0.3745305538,10.05741787,0.08616358787,-0.07003378123,-0.5672921538,-0.3591215133,-0.1929942852,677930.7196,-4737775.438,239.5,77.47839558,-22.81797248,-16.24808442,-0.3298787493,-0.3273512384,-2.994833661,1.625143278,1129.832413,16.25143278,0.02071057203,-110.4933849,-0.2821851067
69038900,-81.85676677,41.39948728,240.2,15.86032221,1747595438898,6.599807262,-0.7375125885,9.131351471,0.188534826,0.0309564732,0.3140485883,-0.3394794439,-0.1473351911,677929.1386,-4737775.455,239.4,75.89737689,-22.83520772,-15.81018687,-0.1723523811,0.2879598422,-2.195506164,1.581112628,1131.413526,15.81112628,-0.04919593201,-141.8120935,-0.3131870863
69039000,-81.85678567,41.39948708,240.2,15.75743332,1747595439013,5.566745758,1.294299603,7.680928707,-0.1125689298,0.07896933705,-0.2479423434,-0.3295202552,-0.1327818701,677927.5744,-4737775.472,239.4,74.33317903,-22.85188698,-15.6419786,-0.1667926274,1.261965316,-1.118633202,1.564286785,1132.977813,15.64286785,-0.1145654741,-269.3530553,-1.275409618
69039100,-81.85680381,41.39948703,240.2,15.33558888,1747595439092,6.67086792,0.608269453,7.952426672,-0.1588499472,0.05014416296,0.577027671,-0.3158470379,-0.1199086208,677926.0419,-4737775.482,239.4,72.80067661,-22.86189454,-15.32502418,-0.1000755839,2.061318025,-0.2890381469,1.532535094,1134.510348,15.32535094,-0.01023793813,-965.9152766,-6.965622213
69039200,-81.85682195,41.39948697,240.2,14.91374443,1747595439170,7.774990082,-0.07776069641,8.223924637,-0.2051309645,0.02131898887,1.401997685,-0.3021738206,-0.1070353715,677924.543,-4737775.482,239.4,71.30181585,-22.86263584,-14.98860765,-0.007413001731,2.897521776,0.594627732,1.498860948,1136.009209,14.98860948,0.07486505174,470.3123645,14.36227641
69039300,-81.85683965,41.39948705,240.1,14.39415554,1747595439277,2.07136941,0.04863256216,9.353398323,0.02108825371,0.1054262072,-1.492420077,-0.2732308234,-0.06209321709,677923.0834,-4737775.471,239.3,69.84215734,-22.85151633,-14.59658508,0.1111950912,3.588961684,1.327398125,1.459700861,1137.46891,14.59700861,0.2028530671,194.9063514,-2.75406013
69039400,-81.85685662,41.39948725,240.1,14.28097777,1747595439362,4.877281189,1.976825953,9.641360283,-0.08013621718,-0.02283004299,-0.2639435828,-0.2537829496,-0.03112477938,677921.618,-4737775.474,239.3,68.37679921,-22.85429621,-14.65358127,-0.02779877745,4.22368671,1.940055537,1.465360764,1138.93427,14.65360764,0.3726298716,137.7681069,-0.5713824457
69039500,-81.85687317,41.39948758,240.1,13.42185554,1747595439474,2.665090084,1.17170167,10.06045628,0.02587239817,-0.1719813347,-1.617188215,-0.2261831896,0.001049438352,677920.1959,-4737775.46,239.3,66.95467478,-22.83984085,-14.22124432,0.1445536036,4.374344715,2.067184107,1.422197897,1140.356468,14.22197897,0.8001234253,118.4562124,-0.1931189442
69039600,-81.85689165,41.3994869,239.9,13.27266666,1747595439588,7.801534653,2.728595972,8.647788048,-0.1570580304,-0.1513920873,-0.06398782134,-0.2147336974,0.01788579664,677918.8233,-4737775.427,239.1,65.58203972,-22.80759427,-13.72635058,0.3224657476,4.652565777,2.274343549,1.373013781,1141.729482,13.73013781,0.4574711593,97.55336246,-0.2090284998
69039700,-81.8569072,41.39948762,239.8,12.54215554,1747595439712,6.189807892,2.71935153,9.28690815,-0.05426010862,-0.09249330312,-0.2181571126,-0.1892294782,0.04557745956,677917.4983,-4737775.372,239,64.25708684,-22.75218206,-13.2495288,0.5541221611,4.671716138,2.289465207,1.3261111,1143.055593,13.261111,0.7189554518,87.10563233,-0.1044773013
69039800,-81.85692193,41.3994885,239.8,12.42383332,1747595439793,7.519624233,3.197178841,9.090016365,0.08836161345,0.3212620914,-0.2217522115,-0.1664355779,0.07872363575,677916.2141,-4737775.296,239,62.97286539,-22.6765694,-12.84221457,0.756126577,4.635787623,2.215310933,1.2864455,1144.342039,12.864455,0.4406216777,81.73163595,-0.05373996378
69039900,-81.85693604,41.39948974,239.8,12.02256666,1747595439884,7.138648272,3.257075787,9.425156593,0.03493019752,0.2130100392,-0.1014082311,-0.1454030869,0.1020800275,677915.0152,-4737775.168,239,61.7739992,-22.5483244,-11.98866188,1.28244997,4.442638893,2.17555599,1.205705982,1145.547745,12.05705982,0.03449316828,67.30959041,-0.1442204554
69040000,-81.85695015,41.39949098,239.8,11.62129999,1747595439974,6.75767231,3.316972733,9.760296822,-0.01850121841,0.104757987,0.01893574931,-0.124370596,0.1254364192,677913.865,-4737775.011,239,60.62378829,-22.39153933,-11.50210904,1.567850681,4.654583519,2.521936492,1.160847398,1146.708592,11.60847398,-0.01282600771,52.42490008,-0.1488469033
69040100,-81.85696352,41.39949267,239.7,10.84448888,1747595440066,2.478929281,2.543822765,10.06240749,0.1375003606,0.04033843428,-0.04575498775,-0.1061144025,0.1425023602,677912.7604,-4737774.825,238.9,59.51917434,-22.20547289,-11.04613953,1.860664394,4.590124867,2.722546855,1.120175301,1147.828767,11.20175301,0.3572641299,44.16238601,-0.08262514072
69040200,-81.85697615,41.39949467,239.7,10.74159999,1747595440175,4.707483768,3.254103184,10.19084167,0.07896425575,0.1904844791,-0.3490979075,-0.08335356964,0.167183631,677911.6979,-4737774.611,238.9,58.45668196,-21.99105171,-10.62492379,2.144211866,4.592542522,2.931475354,1.083912589,1148.91268,10.83912589,0.09752589848,37.58902924,-0.06573356772
69040300,-81.85698815,41.39949687,239.7,10.13969999,1747595440274,3.000882864,3.062113762,9.985230446,-0.07967441529,-0.151166752,-0.8551205993,-0.06767637839,0.1734771712,677910.6764,-4737774.376,238.9,57.43519904,-21.75643008,-10.21482926,2.346216273,4.542417104,3.109372962,1.048081426,1149.960761,10.48081426,0.3411142667,32.75322975,-0.04835799484
69040400,-81.85699973,41.39949938,239.7,10.0368111,1747595440384,3.957457542,3.894625187,9.413282394,-0.2066125423,-0.2176484168,-0.1016284525,-0.05259403195,0.1865311222,677909.6836,-4737774.131,238.9,56.44235322,-21.51143025,-9.928458158,2.449998343,4.338479823,3.45403288,1.022627856,1150.983389,10.22627856,0.1894674624,28.67255879,-0.04080670961
69040500,-81.85701138,41.39950153,239.6,9.810455547,1747595440475,3.68037951,3.183326721,9.911549091,-0.09412782546,-0.0915376395,-0.441366747,-0.03906807685,0.1973421606,677908.7296,-4737773.859,238.8,55.48843163,-21.23900229,-9.539215888,2.724279538,3.937094752,3.161741386,0.9920601734,1151.975449,9.920601734,0.1101461869,28.69191162,0.0001935282802
69040600,-81.85702303,41.39950368,239.5,9.584099992,1747595440565,3.403301477,2.472028255,10.40981579,0.01835689135,0.03457313776,-0.7811050415,-0.02554212175,0.208153199,677907.8074,-4737773.558,238.7,54.56620548,-20.93840492,-9.222261469,3.005973771,3.783973647,2.996596634,0.9699793035,1152.945429,9.699793035,0.1156930431,28.05777998,-0.006341316344
69040700,-81.85703333,41.39950692,239.5,9.301155548,1747595440688,3.841903687,2.415361881,9.380589485,-0.1408116072,-0.1227006167,0.1547545642,-0.01219411953,0.2144484238,677906.9161,-4737773.231,238.7,53.67484069,-20.61112072,-8.913647954,3.272841973,3.622863375,2.752275221,0.9495504959,1153.894979,9.495504959,0.1943494115,28.16923906,0.001114590748
69040800,-81.85704343,41.39951038,239.5,9.259999992,1747595440797,3.421888828,2.241371632,10.28895283,-0.0227069743,0.1896951348,-0.7070509791,-0.002985983212,0.2205542312,677906.0636,-4737772.861,238.7,52.82240012,-20.24121174,-8.524405686,3.699089782,3.429651022,2.51769563,0.9292403216,1154.824219,9.292403216,0.03240322354,28.08428929,-0.0008494976497
69040900,-81.85705317,41.3995141,239.5,8.992488881,1747595440880,2.763811588,1.334007025,10.36286354,0.01906567439,-0.05642747506,-0.7663761973,0.001912947635,0.2226578078,677905.2557,-4737772.446,238.7,52.01444438,-19.82571278,-8.079557379,4.154989626,3.326014563,1.974582112,0.9085328075,1155.732752,9.085328075,0.09283919434,30.05121525,0.01966925952
69041000,-81.85706248,41.39951817,239.4,8.858733326,1747595441004,3.019577026,0.9615140557,8.825604439,0.1002969667,-0.1177694425,-0.2520548403,0.01232442579,0.2313740466,677904.4758,-4737772.007,238.6,51.23456969,-19.38686285,-7.798746886,4.388499297,3.338711791,1.989473557,0.8948708235,1156.627623,8.948708235,0.08997490919,28.30641872,-0.01744796531
69041100,-81.85707147,41.39952237,239.4,8.833011103,1747595441101,2.266299963,1.595372319,10.32994556,-0.03418082744,-0.01648752391,-0.4038333595,0.01839280789,0.235079329,677903.7272,-4737771.546,238.6,50.4859734,-18.9257739,-7.485962921,4.61088948,3.150243859,1.833289111,0.8792038595,1157.506827,8.792038595,-0.04097250895,28.6277557,0.003213369808
69041200,-81.85708008,41.39952665,239.4,8.658099993,1747595441212,2.127519131,0.08856570721,9.58788681,-0.08086360991,-0.08523412049,-0.1523176283,0.01773393148,0.2395126618,677903.0038,-4737771.068,238.6,49.76253884,-18.44800569,-7.234345598,4.777682098,2.952405245,1.659099222,0.8669602208,1158.373787,8.669602208,0.01150221593,29.66615992,0.01038404228
69041300,-81.85708831,41.39953112,239.4,8.465183326,1747595441290,2.780931234,0.9758989215,10.14706373,-0.0568032898,-0.08437364548,-0.3784150109,0.01905864962,0.2386608344,677902.3056,-4737770.578,238.6,49.06440503,-17.95800602,-6.981338121,4.899996677,2.677160806,1.48603621,0.8529305329,1159.226718,8.529305329,0.06412200278,31.35328047,0.01687120546
69041400,-81.85709653,41.39953558,239.4,8.27226666,1747595441367,3.434343338,1.863232136,10.70624065,-0.03274296969,-0.08351317048,-0.6045123935,0.02038336776,0.2378090071,677901.6586,-4737770.117,238.6,48.41742877,-17.49691707,-6.469762567,4.61088948,2.443825402,1.214894437,0.7944691905,1160.021187,7.944691905,-0.3275747541,30.94291729,-0.004103631772
69041500,-81.85710433,41.3995402,239.4,8.159088882,1747595441480,2.662459612,0.947167635,10.13200855,0.05715480447,-0.003962434828,-0.9904739857,0.02098860753,0.2374371764,677901.0336,-4737769.649,238.6,47.7924169,-17.02915642,-6.250118716,4.677606523,2.230926439,0.7919120814,0.7806662971,1160.801853,7.806662971,-0.3524259107,36.45001424,0.05507096948
69041600,-81.85711025,41.3995431,239.2,8.004755549,1747595441566,3.591363668,0.148357749,9.410751343,-0.09671392292,0.0006158817559,0.575912714,0.01983617135,0.233908908,677900.426,-4737769.179,238.4,47.18478192,-16.55917187,-6.076349848,4.699845538,2.089084687,0.4627736389,0.7681834127,1161.570037,7.681834127,-0.322921422,42.24901504,0.05799000802
69041700,-81.85711755,41.39954768,239.2,7.917299993,1747595441693,1.702647924,1.06129992,10.25922298,-0.1312386841,-0.1663382351,-0.1256046593,0.02178615902,0.230488342,677899.8368,-4737768.706,238.4,46.59563594,-16.08659276,-5.891459769,4.725791058,1.884211247,0.1698036366,0.7552641878,1162.325301,7.552641878,-0.3646581154,51.13282138,0.0888380634
69041800,-81.85712473,41.39955225,239.2,7.814411104,1747595441798,0.4958202839,-0.4281616211,10.32781029,0.02749192715,-0.1815941185,-0.6408022642,0.02254055717,0.2273961706,677899.2649,-4737768.238,238.4,46.02372784,-15.61772016,-5.71908105,4.68872603,1.748000088,-0.1459700455,0.7395406672,1163.064841,7.395406672,-0.419004432,64.48544024,0.1335261885
69041900,-81.85713185,41.39955683,239.2,7.711522216,1747595441895,3.092504025,1.057698727,9.3276577,-0.0197002925,0.0958834663,0.0486484468,0.02309299756,0.2289159653,677898.6789,-4737767.734,238.4,45.43764019,-15.11437708,-5.860876447,5.033430792,1.630071293,-0.2725897113,0.7725626076,1163.837404,7.725626076,0.01410386048,82.18941711,0.1770397687
